ax,ay,az,temp,EDA,SpO2,HR,label
0.8974936674085988,-0.7587298005600239,-0.07877185888224872,26.600071718498075,0.28503236487951283,95.99993896298105,89.00038148137524,Relax
0.8812421796312743,-0.7749646748237324,-0.08001953184589859,26.600071718498075,0.28865288056602945,95.99993896298105,89.00038148137524,Relax
0.8799920651868647,-0.77746234778738,-0.08001953184589859,26.750029374066187,0.29002180547523787,95.99993896298105,89.00038148137524,Relax
0.9037442396306468,-0.7499879451872578,-0.08001953184589859,26.800015259255556,0.2928865054782918,95.99993896298105,89.00038148137524,Relax
0.9324968718520672,-0.7237195005631457,-0.08501022370049803,26.800015259255556,0.2957617763300656,95.99993896298105,89.00038148137524,Relax
0.9424977874073439,-0.7099822992630846,-0.0900009155550975,26.800015259255556,0.29951442762557917,95.99993896298105,89.00038148137524,Relax
0.9499984740738013,-0.6999916074084949,-0.08376255073684818,26.800015259255556,0.3010154881437846,95.99993896298105,89.00038148137524,Relax
0.9499984740738013,-0.6999916074084949,-0.08750556962779776,26.800015259255556,0.3015123180336131,95.99993896298105,89.00038148137524,Relax
0.9499984740738013,-0.6999916074084949,-0.0900009155550975,26.800015259255556,0.30575651379459534,95.99993896298105,89.00038148137524,Relax
0.9574991607402589,-0.6999916074084949,-0.0900009155550975,26.800015259255556,0.30714129497688347,95.99993896298105,90.00025940733741,Relax
0.9524987029626205,-0.6999916074084949,-0.0900009155550975,26.850027466659345,0.3120091708123312,95.99993896298105,90.00025940733741,Relax
0.9499984740738013,-0.6999916074084949,-0.0900009155550975,27.00006408887072,0.31441403889607583,95.99993896298105,90.00025940733741,Relax
0.9499984740738013,-0.6999916074084949,-0.0862578966641479,27.00006408887072,0.31704089480293535,95.99993896298105,90.00025940733741,Relax
0.9499984740738013,-0.6999916074084949,-0.08126720480954845,27.00006408887072,0.31704089480293535,95.99993896298105,90.00025940733741,Relax
0.9499984740738013,-0.6999916074084949,-0.08501022370049803,27.00006408887072,0.32001130329318683,95.99993896298105,88.00050355541308,Relax
0.9574991607402589,-0.6999916074084949,-0.0900009155550975,27.00006408887072,0.323002853480878,95.99993896298105,87.0006256294509,Relax
0.9524987029626205,-0.6999916074084949,-0.0900009155550975,27.00006408887072,0.3260261162147283,95.99993896298105,87.0006256294509,Relax
0.9499984740738013,-0.6999916074084949,-0.0900009155550975,27.00006408887072,0.32828299241639636,95.99993896298105,85.00086977752656,Relax
0.9499984740738013,-0.6999916074084949,-0.0900009155550975,27.00006408887072,0.3305240123449847,95.99993896298105,84.00099185156438,Relax
0.9499984740738013,-0.6999916074084949,-0.08126720480954845,27.05004997406009,0.33403881954430364,95.99993896298105,83.00009155553477,Relax
0.9499984740738013,-0.6999916074084949,-0.0862578966641479,27.2000076296282,0.33577772415870366,95.0,81.00033570361042,Relax
0.959999389629078,-0.6999916074084949,-0.0900009155550975,27.2000076296282,0.33827772988092597,95.0,81.00033570361042,Relax
0.9524987029626205,-0.6999916074084949,-0.0900009155550975,27.2000076296282,0.33902826014002874,95.0,81.00033570361042,Relax
0.9574991607402589,-0.6999916074084949,-0.08251487777319833,27.2000076296282,0.342405646305991,95.0,81.00033570361042,Relax
0.959999389629078,-0.6999916074084949,-0.08875324259144762,27.2000076296282,0.3450325022128504,95.0,81.00033570361042,Relax
0.9574991607402589,-0.6999916074084949,-0.0900009155550975,27.2000076296282,0.34640142712205885,95.0,81.00033570361042,Relax
0.9512485885182109,-0.6987374111134445,-0.0900009155550975,27.2000076296282,0.3500219428085755,95.0,81.00033570361042,Relax
0.959999389629078,-0.6999916074084949,-0.0900009155550975,27.25001983703199,0.35302406384498625,95.0,81.00033570361042,Relax
0.9512485885182109,-0.6999916074084949,-0.0900009155550975,27.400056459243363,0.35416043008236014,95.0,81.00033570361042,Relax
0.9574991607402589,-0.6924664296381924,-0.08750556962779776,27.400056459243363,0.3560261848813972,95.0,80.00045777764825,Relax
0.959999389629078,-0.6937206259332427,-0.08750556962779778,27.400056459243363,0.3571519802700512,95.0,79.00057985168607,Relax
0.9524987029626205,-0.6999916074084949,-0.08126720480954845,27.400056459243363,0.36165516182466745,95.0,78.0007019257239,Relax
0.9499984740738013,-0.6999916074084949,-0.0900009155550975,27.400056459243363,0.3625272568440474,95.0,77.00082399976174,Relax
