ax,ay,az,temp,EDA,SpO2,HR,label
0.5849700155652878,-0.9699670400100472,-0.027531891842438552,26.00004882960405,0.4601835077959455,95.0,91.0,Relax
0.5899700918615688,-0.9699670400100472,-0.030034791100842055,26.00004882960405,0.45581414227577205,95.0,92.0,Relax
0.6024702826022712,-0.9612223807492031,-0.030034791100842055,26.00004882960405,0.4519999999984936,95.0,92.0,Relax
0.607470358898552,-0.9599731437119396,-0.030034791100842055,26.00004882960405,0.4492721640660097,95.0,93.0,Relax
0.6112204161207628,-0.9599731437119396,-0.030034791100842055,26.00004882960405,0.4460132450316262,95.0,93.0,Relax
0.6162204924170438,-0.9599731437119396,-0.030034791100842055,26.075065424043544,0.44376821191905086,95.0,93.0,Relax
0.6199705496392545,-0.9599731437119396,-0.030034791100842055,26.200093081442706,0.44002649006475864,95.0,93.0,Relax
0.6199705496392545,-0.9599731437119396,-0.030034791100842055,26.200093081442706,0.4352950224296538,95.0,93.0,Relax
0.6199705496392545,-0.9524777214883585,-0.030034791100842055,26.200093081442706,0.43079288613400535,95.0,93.0,Relax
0.6199705496392545,-0.9524777214883586,-0.030034791100842055,26.200093081442706,0.42805298013102366,95.0,93.0,Relax
0.6112204161207628,-0.9599731437119396,-0.030034791100842055,26.200093081442706,0.4239370860913024,95.0,93.0,Relax
0.6099703970466925,-0.9599731437119396,-0.030034791100842055,26.225081637001644,0.41992982268606044,95.0,92.0,Relax
0.6099703970466925,-0.9562254326001491,-0.030034791100842055,26.4000015259142,0.4161760307612706,95.0,92.0,Relax
0.6099703970466925,-0.9599731437119396,-0.030034791100842055,26.4000015259142,0.4104427472748552,95.0,92.0,Relax
0.6099703970466925,-0.9599731437119396,-0.030034791100842055,26.4000015259142,0.4076907712013758,95.0,92.0,Relax
0.6099703970466925,-0.9599731437119396,-0.030034791100842055,26.4000015259142,0.40507156590337123,94.00006103701895,92.0,Relax
0.6062203398244819,-0.9599731437119396,-0.030034791100842055,26.42500705739403,0.3999417859418417,94.00006103701895,92.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.3965500961319833,94.00006103701895,91.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.3927600939957003,94.00006103701895,91.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.3889097415069286,94.00006103701895,91.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.38701474043878703,94.00006103701895,91.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.3829471266810567,94.00006103701895,91.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.60004577775285,0.379519226659705,94.00006103701895,90.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.675062372192343,0.3757654347349152,94.00006103701895,88.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.8000900295915,0.3730617389434266,94.00006103701895,87.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.8000900295915,0.36989938047302484,94.00006103701895,85.0,Relax
0.5999702444541307,-0.9599731437119396,-0.030034791100842055,26.8000900295915,0.3682940610968286,94.00006103701895,85.0,Relax
0.612470435194833,-0.956225432600149,-0.030034791100842055,26.8000900295915,0.36496272163945875,95.0,84.0,Relax
0.6599711600095018,-0.9312406918548799,-0.03626886425371745,26.8000900295915,0.36001399273539497,95.0,84.0,Relax
0.6699713126020638,-0.9299914548176165,-0.04000930814544268,26.8000900295915,0.3582879726542214,95.0,84.0,Relax
0.6737213698242746,-0.9224960325940355,-0.04000930814544268,26.925117686990657,0.3530254219172169,95.0,84.0,Relax
0.6762214079724149,-0.9237452696312991,-0.04000930814544268,27.000134281430153,0.3512028412720618,95.0,83.0,Relax
0.6737213698242746,-0.9249945066685624,-0.04000930814544268,27.000134281430153,0.34800427259016686,95.0,82.0,Relax
0.6787214461205555,-0.9224960325940356,-0.04000930814544268,27.000134281430153,0.34650758384845,95.0,81.0,Relax
0.6699713126020638,-0.9299914548176165,-0.04000930814544268,27.000134281430153,0.34201751762329946,95.0,80.0,Relax
0.6749713888983448,-0.9224960325940355,-0.04000930814544268,27.000134281430153,0.3401828669076465,95.0,80.0,Relax
0.6762214079724149,-0.923745269631299,-0.04000930814544268,27.000134281430153,0.33709292886023107,95.0,80.0,Relax
0.6699713126020638,-0.9299914548176165,-0.04000930814544268,27.100088503665905,0.3345099337737197,95.0,80.0,Relax
0.6699713126020638,-0.9274929807430894,-0.04000930814544268,27.150065614783774,0.3310096133293818,95.99993896298105,80.0,Relax
0.6699713126020638,-0.9224960325940356,-0.04000930814544268,27.200042725901646,0.3310096133293818,95.99993896298105,80.0,Relax
0.6699713126020638,-0.9299914548176165,-0.04000930814544268,27.200042725901646,0.3274248023915599,95.99993896298105,80.0,Relax
0.6737213698242746,-0.9212467955567719,-0.04000930814544268,27.200042725901646,0.3253366801954549,95.99993896298105,80.0,Relax
0.6699713126020638,-0.9274929807430895,-0.04000930814544268,27.200042725901646,0.32116043580324494,95.0,80.0,Relax
0.6749713888983448,-0.9299914548176165,-0.04000930814544268,27.200042725901646,0.3195189062155555,95.0,80.0,Relax
0.6762214079724149,-0.921246795556772,-0.04000930814544268,27.27505932034114,0.31582546464325423,95.0,80.0,Relax
0.6699713126020638,-0.9299914548176165,-0.04000930814544268,27.400086977740298,0.3150771202723958,95.0,80.0,Relax
0.6699713126020638,-0.9299914548176165,-0.03377523499256729,27.400086977740298,0.3125665456088707,95.0,80.0,Relax
0.6774714270464852,-0.9212467955567719,-0.04000930814544268,27.400086977740298,0.31005597094534565,95.0,80.0,Relax
0.6699713126020638,-0.9262437437058261,-0.04000930814544268,27.400086977740298,0.3069418927569348,95.0,80.0,Relax
0.6699713126020638,-0.9249945066685624,-0.04000930814544268,27.400086977740298,0.30355020294707635,95.0,80.0,Relax
0.6749713888983447,-0.9199975585195085,-0.04000930814544268,27.400086977740298,0.3012930997640033,95.0,81.0,Relax
0.6699713126020638,-0.9199975585195085,-0.037515678884292525,27.400086977740298,0.2990480666514281,95.0,81.0,Relax
0.6774714270464853,-0.9237452696312989,-0.04000930814544268,27.500109103659625,0.2960546891679943,95.0,81.0,Relax
0.6774714270464852,-0.9199975585195085,-0.03626886425371745,27.600131229578952,0.2953063447971359,95.0,81.0,Relax
0.6699713126020638,-0.9199975585195085,-0.03128160573141713,27.600131229578952,0.2930613116845606,95.0,81.0,Relax
0.6737213698242746,-0.9199975585195085,-0.03377523499256729,27.600131229578952,0.29280784020410855,95.0,81.0,Relax
0.6799714651946258,-0.9199975585195085,-0.04000930814544268,27.600131229578952,0.28804016235751045,95.0,81.0,Relax
